--价格中枢看涨阴线1--20240630.0--实体是影线的5.1倍----上下影线1.0倍----阴线实体大小4.87--阳线实体大小6.21,农药化肥,湖北宜化**000422.SZ
--价格中枢看涨阴线1--20240922.0--实体是影线的3.9倍----上下影线0.87倍----阴线实体大小7.86--阳线实体大小15.94,家居用品,茶花股份**603615.SH
--价格中枢看涨阴线1--20240922.0--实体是影线的2.4倍----上下影线0.64倍----阴线实体大小2.69--阳线实体大小3.43,机械基件,纽威股份**603699.SH
--价格中枢看涨阴线1--20240922.0--实体是影线的2.7倍----上下影线0.67倍----阴线实体大小2.59--阳线实体大小19.52,医疗保健,国际医学**000516.SZ
--价格中枢看涨阴线1--20240922.0--实体是影线的2.5倍----上下影线1.2倍----阴线实体大小4.17--阳线实体大小15.07,纺织,华茂股份**000850.SZ
--价格中枢看涨阴线1--20240922.0--实体是影线的3.5倍----上下影线1.15倍----阴线实体大小4.45--阳线实体大小9.26,农药化肥,新洋丰**000902.SZ
--价格中枢看涨阴线1--20240922.0--实体是影线的2.4倍----上下影线1.0倍----阴线实体大小1.76--阳线实体大小10.95,化学制药,京新药业**002020.SZ
--价格中枢看涨阴线1--20240922.0--实体是影线的2.5倍----上下影线1.42倍----阴线实体大小2.85--阳线实体大小7.99,水力发电,黔源电力**002039.SZ
--价格中枢看涨阴线1--20240922.0--实体是影线的3.7倍----上下影线1.0倍----阴线实体大小2.48--阳线实体大小7.95,中成药,嘉应制药**002198.SZ
--价格中枢看涨阴线1--20240922.0--实体是影线的2.4倍----上下影线0.87倍----阴线实体大小2.67--阳线实体大小17.31,纺织,罗莱生活**002293.SZ
--价格中枢看涨阴线1--20240922.0--实体是影线的3.3倍----上下影线0.75倍----阴线实体大小2.0--阳线实体大小11.74,生物制药,千红制药**002550.SZ
--价格中枢看涨阴线1--20240922.0--实体是影线的2.7倍----上下影线1.15倍----阴线实体大小3.57--阳线实体大小7.22,元器件,凯盛科技**600552.SH
--价格中枢看涨阴线1--20240922.0--实体是影线的7.0倍----上下影线1.0倍----阴线实体大小6.09--阳线实体大小11.25,公共交通,大众交通**600611.SH
--价格中枢看涨阴线1--20240922.0--实体是影线的6.2倍----上下影线1.36倍----阴线实体大小8.39--阳线实体大小10.93,船舶,中船防务**600685.SH
--价格中枢看涨阴线1--20240922.0--实体是影线的4.0倍----上下影线0.86倍----阴线实体大小2.78--阳线实体大小5.62,出版业,长江传媒**600757.SH
--价格中枢看涨阴线1--20240922.0--实体是影线的4.2倍----上下影线1.0倍----阴线实体大小5.39--阳线实体大小3.57,出版业,山东出版**601019.SH
--价格中枢看涨阴线1--20240922.0--实体是影线的4.8倍----上下影线1.2倍----阴线实体大小4.65--阳线实体大小15.97,出版业,皖新传媒**601801.SH
--价格中枢看涨阴线1--20240922.0--实体是影线的5.4倍----上下影线1.0倍----阴线实体大小4.13--阳线实体大小6.55,出版业,新华文轩**601811.SH
--价格中枢看涨阴线1--20240922.0--实体是影线的3.9倍----上下影线0.87倍----阴线实体大小7.86--阳线实体大小19.31,家居用品,茶花股份**603615.SH
--价格中枢看涨阴线1--20240922.0--实体是影线的2.4倍----上下影线0.64倍----阴线实体大小2.69--阳线实体大小8.02,机械基件,纽威股份**603699.SH
--价格中枢看涨阴线1--20241013.0--实体是影线的17.7倍----上下影线0.6倍----阴线实体大小17.38--阳线实体大小13.78,水泥,万年青**000789.SZ
--价格中枢看涨阴线1--20241013.0--实体是影线的17.7倍----上下影线0.6倍----阴线实体大小17.38--阳线实体大小13.78,水泥,万年青**000789.SZ
--价格中枢看涨阴线1--20241013.0--实体是影线的18.3倍----上下影线0.54倍----阴线实体大小19.33--阳线实体大小13.49,服饰,哈森股份**603958.SH
--价格中枢看涨阴线1--20241013.0--实体是影线的18.3倍----上下影线0.54倍----阴线实体大小19.33--阳线实体大小13.49,服饰,哈森股份**603958.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的32.6倍----上下影线1.25倍----阴线实体大小6.22--阳线实体大小4.44,汽车整车,江铃汽车**000550.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.7倍----上下影线0.52倍----阴线实体大小3.16--阳线实体大小2.28,啤酒,燕京啤酒**000729.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的22.6倍----上下影线0.83倍----阴线实体大小6.59--阳线实体大小11.11,石油加工,岳阳兴长**000819.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.1倍----上下影线0.76倍----阴线实体大小4.66--阳线实体大小4.5,家用电器,海信家电**000921.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的17.0倍----上下影线0.71倍----阴线实体大小6.8--阳线实体大小7.26,汽车配件,广东鸿图**002101.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的12.4倍----上下影线0.73倍----阴线实体大小5.16--阳线实体大小6.07,工程机械,汉钟精机**002158.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.8倍----上下影线1.25倍----阴线实体大小3.96--阳线实体大小3.38,中成药,益盛药业**002566.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的11.6倍----上下影线0.87倍----阴线实体大小8.23--阳线实体大小7.48,元器件,兴瑞科技**002937.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的12.5倍----上下影线1.0倍----阴线实体大小5.77--阳线实体大小5.64,铝,创新新材**600361.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的2.2倍----上下影线0.73倍----阴线实体大小3.44--阳线实体大小6.69,多元金融,江苏金租**600901.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的2.6倍----上下影线1.17倍----阴线实体大小3.08--阳线实体大小3.18,银行,无锡银行**600908.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的5.7倍----上下影线1.11倍----阴线实体大小5.09--阳线实体大小2.51,汽车配件,新坐标**603040.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的2.9倍----上下影线0.7倍----阴线实体大小5.23--阳线实体大小10.79,医药商业,润达医疗**603108.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的17.3倍----上下影线0.6倍----阴线实体大小4.81--阳线实体大小2.32,纺织,健盛集团**603558.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的3.2倍----上下影线0.87倍----阴线实体大小5.39--阳线实体大小2.61,中成药,珍宝岛**603567.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的23.7倍----上下影线0.59倍----阴线实体大小12.13--阳线实体大小19.76,家居用品,茶花股份**603615.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的11.1倍----上下影线0.64倍----阴线实体大小4.95--阳线实体大小4.37,机械基件,大元泵业**603757.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的32.6倍----上下影线1.25倍----阴线实体大小6.22--阳线实体大小4.44,汽车整车,江铃汽车**000550.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.7倍----上下影线0.52倍----阴线实体大小3.16--阳线实体大小2.28,啤酒,燕京啤酒**000729.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的22.6倍----上下影线0.83倍----阴线实体大小6.59--阳线实体大小11.11,石油加工,岳阳兴长**000819.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.1倍----上下影线0.76倍----阴线实体大小4.66--阳线实体大小4.5,家用电器,海信家电**000921.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的17.0倍----上下影线0.71倍----阴线实体大小6.8--阳线实体大小7.26,汽车配件,广东鸿图**002101.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的12.4倍----上下影线0.73倍----阴线实体大小5.16--阳线实体大小6.07,工程机械,汉钟精机**002158.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.8倍----上下影线1.25倍----阴线实体大小3.96--阳线实体大小3.38,中成药,益盛药业**002566.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的11.6倍----上下影线0.87倍----阴线实体大小8.23--阳线实体大小7.48,元器件,兴瑞科技**002937.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的12.5倍----上下影线1.0倍----阴线实体大小5.77--阳线实体大小5.64,铝,创新新材**600361.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的2.2倍----上下影线0.73倍----阴线实体大小3.44--阳线实体大小6.69,多元金融,江苏金租**600901.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的2.6倍----上下影线1.17倍----阴线实体大小3.08--阳线实体大小3.18,银行,无锡银行**600908.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的5.7倍----上下影线1.11倍----阴线实体大小5.09--阳线实体大小2.51,汽车配件,新坐标**603040.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的2.9倍----上下影线0.7倍----阴线实体大小5.23--阳线实体大小10.79,医药商业,润达医疗**603108.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的17.3倍----上下影线0.6倍----阴线实体大小4.81--阳线实体大小2.32,纺织,健盛集团**603558.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的3.2倍----上下影线0.87倍----阴线实体大小5.39--阳线实体大小2.61,中成药,珍宝岛**603567.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的23.7倍----上下影线0.59倍----阴线实体大小12.13--阳线实体大小19.76,家居用品,茶花股份**603615.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的11.1倍----上下影线0.64倍----阴线实体大小4.95--阳线实体大小4.37,机械基件,大元泵业**603757.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的32.6倍----上下影线1.25倍----阴线实体大小6.22--阳线实体大小4.44,汽车整车,江铃汽车**000550.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.4倍----上下影线1.25倍----阴线实体大小3.66--阳线实体大小3.63,化纤,恒逸石化**000703.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.7倍----上下影线0.52倍----阴线实体大小3.16--阳线实体大小5.65,啤酒,燕京啤酒**000729.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的22.6倍----上下影线0.83倍----阴线实体大小6.59--阳线实体大小21.85,石油加工,岳阳兴长**000819.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.1倍----上下影线0.76倍----阴线实体大小4.66--阳线实体大小12.86,家用电器,海信家电**000921.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的17.0倍----上下影线0.71倍----阴线实体大小6.8--阳线实体大小19.71,汽车配件,广东鸿图**002101.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的12.4倍----上下影线0.73倍----阴线实体大小5.16--阳线实体大小5.47,工程机械,汉钟精机**002158.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.3倍----上下影线1.33倍----阴线实体大小4.4--阳线实体大小12.5,中成药,嘉应制药**002198.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.2倍----上下影线1.43倍----阴线实体大小4.04--阳线实体大小3.62,化工原料,齐翔腾达**002408.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.8倍----上下影线1.25倍----阴线实体大小3.96--阳线实体大小7.35,中成药,益盛药业**002566.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.6倍----上下影线1.42倍----阴线实体大小5.89--阳线实体大小6.6,仓储物流,宏川智慧**002930.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的11.6倍----上下影线0.87倍----阴线实体大小8.23--阳线实体大小8.14,元器件,兴瑞科技**002937.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的4.4倍----上下影线0.54倍----阴线实体大小3.95--阳线实体大小4.37,煤炭开采,华阳股份**600348.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的12.5倍----上下影线1.0倍----阴线实体大小5.77--阳线实体大小7.35,铝,创新新材**600361.SH
--价格中枢看涨阴线1--20241020.0--实体是影线的2.9倍----上下影线1.13倍----阴线实体大小7.59--阳线实体大小6.03,船舶,中国动力**600482.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的2.2倍----上下影线0.73倍----阴线实体大小3.44--阳线实体大小5.91,多元金融,江苏金租**600901.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的2.6倍----上下影线1.17倍----阴线实体大小3.08--阳线实体大小4.59,银行,无锡银行**600908.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的4.1倍----上下影线0.74倍----阴线实体大小6.32--阳线实体大小3.82,煤炭开采,昊华能源**601101.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的3.1倍----上下影线0.53倍----阴线实体大小6.81--阳线实体大小5.46,铝,中国铝业**601600.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的5.7倍----上下影线1.11倍----阴线实体大小5.09--阳线实体大小4.67,汽车配件,新坐标**603040.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的2.9倍----上下影线0.7倍----阴线实体大小5.23--阳线实体大小16.37,医药商业,润达医疗**603108.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的17.3倍----上下影线0.6倍----阴线实体大小4.81--阳线实体大小2.03,纺织,健盛集团**603558.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的3.2倍----上下影线0.87倍----阴线实体大小5.39--阳线实体大小5.57,中成药,珍宝岛**603567.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的23.7倍----上下影线0.59倍----阴线实体大小12.13--阳线实体大小22.06,家居用品,茶花股份**603615.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的11.1倍----上下影线0.64倍----阴线实体大小4.95--阳线实体大小7.65,机械基件,大元泵业**603757.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的32.6倍----上下影线1.25倍----阴线实体大小6.22--阳线实体大小4.44,汽车整车,江铃汽车**000550.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.4倍----上下影线1.25倍----阴线实体大小3.66--阳线实体大小3.63,化纤,恒逸石化**000703.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.7倍----上下影线0.52倍----阴线实体大小3.16--阳线实体大小5.65,啤酒,燕京啤酒**000729.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的22.6倍----上下影线0.83倍----阴线实体大小6.59--阳线实体大小21.85,石油加工,岳阳兴长**000819.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.1倍----上下影线0.76倍----阴线实体大小4.66--阳线实体大小12.86,家用电器,海信家电**000921.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的17.0倍----上下影线0.71倍----阴线实体大小6.8--阳线实体大小19.71,汽车配件,广东鸿图**002101.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的12.4倍----上下影线0.73倍----阴线实体大小5.16--阳线实体大小5.47,工程机械,汉钟精机**002158.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.3倍----上下影线1.33倍----阴线实体大小4.4--阳线实体大小12.5,中成药,嘉应制药**002198.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.2倍----上下影线1.43倍----阴线实体大小4.04--阳线实体大小3.62,化工原料,齐翔腾达**002408.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.8倍----上下影线1.25倍----阴线实体大小3.96--阳线实体大小7.35,中成药,益盛药业**002566.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的2.6倍----上下影线1.42倍----阴线实体大小5.89--阳线实体大小6.6,仓储物流,宏川智慧**002930.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的11.6倍----上下影线0.87倍----阴线实体大小8.23--阳线实体大小8.14,元器件,兴瑞科技**002937.SZ
--价格中枢看涨阴线1--20241103.0--实体是影线的4.4倍----上下影线0.54倍----阴线实体大小3.95--阳线实体大小4.37,煤炭开采,华阳股份**600348.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的12.5倍----上下影线1.0倍----阴线实体大小5.77--阳线实体大小7.35,铝,创新新材**600361.SH
--价格中枢看涨阴线1--20241020.0--实体是影线的2.9倍----上下影线1.13倍----阴线实体大小7.59--阳线实体大小6.03,船舶,中国动力**600482.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的2.2倍----上下影线0.73倍----阴线实体大小3.44--阳线实体大小5.91,多元金融,江苏金租**600901.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的2.6倍----上下影线1.17倍----阴线实体大小3.08--阳线实体大小4.59,银行,无锡银行**600908.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的4.1倍----上下影线0.74倍----阴线实体大小6.32--阳线实体大小3.82,煤炭开采,昊华能源**601101.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的3.1倍----上下影线0.53倍----阴线实体大小6.81--阳线实体大小5.46,铝,中国铝业**601600.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的5.7倍----上下影线1.11倍----阴线实体大小5.09--阳线实体大小4.67,汽车配件,新坐标**603040.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的2.9倍----上下影线0.7倍----阴线实体大小5.23--阳线实体大小16.37,医药商业,润达医疗**603108.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的17.3倍----上下影线0.6倍----阴线实体大小4.81--阳线实体大小2.03,纺织,健盛集团**603558.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的3.2倍----上下影线0.87倍----阴线实体大小5.39--阳线实体大小5.57,中成药,珍宝岛**603567.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的23.7倍----上下影线0.59倍----阴线实体大小12.13--阳线实体大小22.06,家居用品,茶花股份**603615.SH
--价格中枢看涨阴线1--20241103.0--实体是影线的11.1倍----上下影线0.64倍----阴线实体大小4.95--阳线实体大小7.65,机械基件,大元泵业**603757.SH
