xxxx,--价格中枢看涨阴线4--20220424.0上影线最好为0=0.0--实体下影线倍数=3.55--阴线实体=10.22--阳线实体=5.76,其他商业,海印股份**000861.SZ
xxxx,--价格中枢看涨阴线4--20220327.0上影线最好为0=0.0--实体下影线倍数=3.26--阳线实体=3.2--阴线实体=5.37,建筑工程,合诚股份**603909.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=5.18--阳线实体=3.29--阴线实体=4.77,水力发电,黔源电力**002039.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=16.28--阳线实体=6.48--阴线实体=14.33,其他建材,聚力文化**002247.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=38.9--阳线实体=4.09--阴线实体=8.23,其他建材,蒙娜丽莎**002918.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=6900.0--阳线实体=3.05--阴线实体=6.26,空运,华夏航空**002928.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=65.35--阳线实体=1.95--阴线实体=7.45,机械基件,东睦股份**600114.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=66.34--阳线实体=18.05--阴线实体=4.75,半导体,有研新材**600206.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=100.99--阳线实体=4.64--阴线实体=13.6,医疗保健,运盛医疗**600767.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=46.53--阳线实体=12.86--阴线实体=6.0,出版业,凤凰传媒**601928.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=22.25--阳线实体=2.05--阴线实体=9.85,建筑工程,国检集团**603060.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=2.37--阳线实体=8.41--阴线实体=5.83,仓储物流,嘉诚国际**603535.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=3.26--阳线实体=3.2--阴线实体=5.37,建筑工程,合诚股份**603909.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=5.18--阳线实体=3.29--阴线实体=4.77,水力发电,黔源电力**002039.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=16.28--阳线实体=6.48--阴线实体=14.33,其他建材,聚力文化**002247.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=38.9--阳线实体=4.09--阴线实体=8.23,其他建材,蒙娜丽莎**002918.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=6900.0--阳线实体=3.05--阴线实体=6.26,空运,华夏航空**002928.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=65.35--阳线实体=1.95--阴线实体=7.45,机械基件,东睦股份**600114.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=100.99--阳线实体=4.64--阴线实体=13.6,医疗保健,运盛医疗**600767.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=22.25--阳线实体=2.05--阴线实体=9.85,建筑工程,国检集团**603060.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=3.26--阳线实体=3.2--阴线实体=5.37,建筑工程,合诚股份**603909.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=5.18--阳线实体=3.29--阴线实体=4.77--下影线=0.16010000000000013,水力发电,黔源电力**002039.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=16.28--阳线实体=6.48--阴线实体=14.33--下影线=0.030100000000000248,其他建材,聚力文化**002247.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=38.9--阳线实体=4.09--阴线实体=8.23--下影线=0.04009999999999915,其他建材,蒙娜丽莎**002918.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=6900.0--阳线实体=3.05--阴线实体=6.26--下影线=0.0001,空运,华夏航空**002928.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=65.35--阳线实体=1.95--阴线实体=7.45--下影线=0.010099999999999786,机械基件,东睦股份**600114.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=100.99--阳线实体=4.64--阴线实体=13.6--下影线=0.010100000000000674,医疗保健,运盛医疗**600767.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=5.18--阳线实体=3.29--阴线实体=4.77--下影线=0.16,水力发电,黔源电力**002039.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=16.28--阳线实体=6.48--阴线实体=14.33--下影线=0.03,其他建材,聚力文化**002247.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=38.9--阳线实体=4.09--阴线实体=8.23--下影线=0.04,其他建材,蒙娜丽莎**002918.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=6900.0--阳线实体=3.05--阴线实体=6.26--下影线=0.0,空运,华夏航空**002928.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=65.35--阳线实体=1.95--阴线实体=7.45--下影线=0.01,机械基件,东睦股份**600114.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=100.99--阳线实体=4.64--阴线实体=13.6--下影线=0.01,医疗保健,运盛医疗**600767.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=22.25--阳线实体=2.05--阴线实体=9.85--下影线=0.07,建筑工程,国检集团**603060.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=3.26--阳线实体=3.2--阴线实体=5.37--下影线=0.27,建筑工程,合诚股份**603909.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=5.19--阳线实体=3.29--阴线实体=4.77--下影线=0.16,水力发电,黔源电力**002039.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=16.33--阳线实体=6.48--阴线实体=14.33--下影线=0.03,其他建材,聚力文化**002247.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=39.0--阳线实体=4.09--阴线实体=8.23--下影线=0.04,其他建材,蒙娜丽莎**002918.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=inf--阳线实体=3.05--阴线实体=6.26--下影线=0.0,空运,华夏航空**002928.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=66.0--阳线实体=1.95--阴线实体=7.45--下影线=0.01,机械基件,东睦股份**600114.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=102.0--阳线实体=4.64--阴线实体=13.6--下影线=0.01,医疗保健,运盛医疗**600767.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=22.29--阳线实体=2.05--阴线实体=9.85--下影线=0.07,建筑工程,国检集团**603060.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=3.26--阳线实体=3.2--阴线实体=5.37--下影线=0.27,建筑工程,合诚股份**603909.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=5.18--阳线实体=3.29--阴线实体=4.77--下影线=0.16,水力发电,黔源电力**002039.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=16.28--阳线实体=6.48--阴线实体=14.33--下影线=0.03,其他建材,聚力文化**002247.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=38.9--阳线实体=4.09--阴线实体=8.23--下影线=0.04,其他建材,蒙娜丽莎**002918.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=6900.0--阳线实体=3.05--阴线实体=6.26--下影线=0.0,空运,华夏航空**002928.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=65.35--阳线实体=1.95--阴线实体=7.45--下影线=0.01,机械基件,东睦股份**600114.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=5.18--阳线实体=3.29--阴线实体=4.77--下影线=0.16,水力发电,黔源电力**002039.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=16.28--阳线实体=6.48--阴线实体=14.33--下影线=0.03,其他建材,聚力文化**002247.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=38.9--阳线实体=4.09--阴线实体=8.23--下影线=0.04,其他建材,蒙娜丽莎**002918.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=6900.0--阳线实体=3.05--阴线实体=6.26--下影线=0.0,空运,华夏航空**002928.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=65.35--阳线实体=1.95--阴线实体=7.45--下影线=0.01,机械基件,东睦股份**600114.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=100.99--阳线实体=4.64--阴线实体=13.6--下影线=0.01,医疗保健,运盛医疗**600767.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=22.25--阳线实体=2.05--阴线实体=9.85--下影线=0.07,建筑工程,国检集团**603060.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=3.26--阳线实体=3.2--阴线实体=5.37--下影线=0.27,建筑工程,合诚股份**603909.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=5.18--阳线实体=3.29--阴线实体=4.77--下影线=0.16,水力发电,黔源电力**002039.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=16.28--阳线实体=6.48--阴线实体=14.33--下影线=0.03,其他建材,聚力文化**002247.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=38.9--阳线实体=4.09--阴线实体=8.23--下影线=0.04,其他建材,蒙娜丽莎**002918.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=6900.0--阳线实体=3.05--阴线实体=6.26--下影线=0.0,空运,华夏航空**002928.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=65.35--阳线实体=1.95--阴线实体=7.45--下影线=0.01,机械基件,东睦股份**600114.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=100.99--阳线实体=4.64--阴线实体=13.6--下影线=0.01,医疗保健,运盛医疗**600767.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=22.25--阳线实体=2.05--阴线实体=9.85--下影线=0.07,建筑工程,国检集团**603060.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=3.26--阳线实体=3.2--阴线实体=5.37--下影线=0.27,建筑工程,合诚股份**603909.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=5.18--阳线实体=3.29--阴线实体=4.77--下影线=0.16,水力发电,黔源电力**002039.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=3.26--阳线实体=3.2--阴线实体=5.37--下影线=0.27,建筑工程,合诚股份**603909.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=5.18--阳线实体=3.29--阴线实体=4.77--下影线=0.16,水力发电,黔源电力**002039.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=16.28--阳线实体=6.48--阴线实体=14.33--下影线=0.03,其他建材,聚力文化**002247.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=38.9--阳线实体=4.09--阴线实体=8.23--下影线=0.04,其他建材,蒙娜丽莎**002918.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=6900.0--阳线实体=3.05--阴线实体=6.26--下影线=0.0,空运,华夏航空**002928.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=65.35--阳线实体=1.95--阴线实体=7.45--下影线=0.01,机械基件,东睦股份**600114.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=100.99--阳线实体=4.64--阴线实体=13.6--下影线=0.01,医疗保健,运盛医疗**600767.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=22.25--阳线实体=2.05--阴线实体=9.85--下影线=0.07,建筑工程,国检集团**603060.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=3.26--阳线实体=3.2--阴线实体=5.37--下影线=0.27,建筑工程,合诚股份**603909.SH
xxxx,--价格中枢看涨阴线4--20031226上影线最好为0=0.0--实体下影线倍数=3.25--阳线实体=4.66--阴线实体=8.13--下影线=0.16,路桥,重庆路桥**600106.SH
xxxx,--价格中枢看涨阴线4--20130705上影线最好为0=0.0--实体下影线倍数=1.83--阳线实体=2.08--阴线实体=10.74--下影线=0.41,空运,中信海直**000099.SZ
xxxx,--价格中枢看涨阴线4--20220327.0上影线最好为0=0.0--实体下影线倍数=2.28--阳线实体=1.07--阴线实体=12.97--下影线=0.67,专用机械,众合科技**000925.SZ
xxxx,--价格中枢看涨阴线4--20220327.0上影线最好为0=0.0--实体下影线倍数=2.73--阳线实体=11.73--阴线实体=13.46--下影线=0.73,半导体,海洋王**002724.SZ
xxxx,--价格中枢看涨阴线4--20220327.0上影线最好为0=0.0--实体下影线倍数=1.83--阳线实体=1.04--阴线实体=8.78--下影线=0.64,汽车配件,浙江仙通**603239.SH
xxxx,--价格中枢看涨阴线4--20220327.0上影线最好为0=0.0--实体下影线倍数=4.7--阳线实体=16.36--阴线实体=21.27--下影线=0.5,环境保护,天域生态**603717.SH
